Date,Energy Source,Value,Generation (TWh)
2020-05-01,Solar,27867.48,27.86748
2020-05-01,Total Generation,618437.74,618.43774
2020-05-01,Wind,56770.979999999996,56.770979999999994
2020-05-01,Wind and Solar,84638.45999999999,84.63846
2020-06-01,Bioenergy,8558.23,8.55823
2020-06-01,Clean,289178.47000000003,289.17847
2020-06-01,Coal,130723.08,130.72308
2020-06-01,Fossil,423234.4,423.23440000000005
2020-06-01,Gas,286057.48,286.05748
2020-06-01,Gas and Other Fossil,292511.32,292.51132
2020-06-01,Hydro,55000.89,55.00089
2020-06-01,"Hydro, Bioenergy and Other Renewables",66454.59,66.45459
2020-06-01,Nuclear,134410.16999999998,134.41017
2020-06-01,Other Fossil,6453.84,6.4538400000000005
2020-06-01,Other Renewables,2895.47,2.89547
2020-06-01,Renewables,154768.31,154.76830999999999
2020-06-01,Solar,27871.239999999998,27.871239999999997
2020-06-01,Total Generation,712412.88,712.41288
2020-06-01,Wind,60442.48,60.44248
2020-06-01,Wind and Solar,88313.71999999999,88.31371999999999
2020-07-01,Bioenergy,9124.8,9.124799999999999
2020-07-01,Clean,278822.86,278.82286
2020-07-01,Coal,179533.58,179.53358
2020-07-01,Fossil,549450.4,549.4504000000001
2020-07-01,Gas,362996.16,362.99616
2020-07-01,Gas and Other Fossil,369916.81,369.91681
2020-07-01,Hydro,52112.310000000005,52.11231000000001
2020-07-01,"Hydro, Bioenergy and Other Renewables",64246.02,64.24602
2020-07-01,Nuclear,138770.89,138.77089
2020-07-01,Other Fossil,6920.660000000001,6.920660000000001
2020-07-01,Other Renewables,3008.9100000000003,3.00891
2020-07-01,Renewables,140051.97,140.05197
2020-07-01,Solar,30054.11,30.05411
2020-07-01,Total Generation,828273.2599999999,828.2732599999999
2020-07-01,Wind,45751.84,45.751839999999994
2020-07-01,Wind and Solar,75805.95,75.80595
2020-08-01,Bioenergy,9439.03,9.43903
2020-08-01,Clean,268486.83999999997,268.48684
2020-08-01,Coal,182498.87,182.49886999999998
2020-08-01,Fossil,536965.61,536.96561
2020-08-01,Gas,347435.69,347.43569
2020-08-01,Gas and Other Fossil,354466.74,354.46674
2020-08-01,Hydro,44999.89,44.99989
2020-08-01,"Hydro, Bioenergy and Other Renewables",57427.130000000005,57.427130000000005
2020-08-01,Nuclear,137964.36,137.96436
2020-08-01,Other Fossil,7031.05,7.0310500000000005
2020-08-01,Other Renewables,2988.21,2.98821
2020-08-01,Renewables,130522.49,130.52249
2020-08-01,Solar,27021.8,27.0218
2020-08-01,Total Generation,805452.46,805.45246
2020-08-01,Wind,46073.560000000005,46.07356000000001
2020-08-01,Wind and Solar,73095.36,73.09536
2020-09-01,Bioenergy,8754.09,8.75409
2020-09-01,Clean,248723.83,248.72383
2020-09-01,Coal,137082.55000000002,137.08255000000003
2020-09-01,Fossil,426314.68,426.31468
2020-09-01,Gas,283075.51,283.07551
2020-09-01,Gas and Other Fossil,289232.13999999996,289.23213999999996
2020-09-01,Hydro,36308.14,36.30814
2020-09-01,"Hydro, Bioenergy and Other Renewables",47986.229999999996,47.98623
2020-09-01,Nuclear,131454.64,131.45464
2020-09-01,Other Fossil,6156.63,6.15663
2020-09-01,Other Renewables,2924.0,2.924
2020-09-01,Renewables,117269.19,117.26919000000001
2020-09-01,Solar,22903.66,22.90366
2020-09-01,Total Generation,675038.52,675.0385200000001
2020-09-01,Wind,46379.3,46.3793
2020-09-01,Wind and Solar,69282.96,69.28296
2020-10-01,Bioenergy,8656.03,8.656030000000001
2020-10-01,Clean,245537.16999999998,245.53716999999997
2020-10-01,Coal,119912.98,119.91297999999999
2020-10-01,Fossil,389385.7,389.3857
2020-10-01,Gas,263192.32,263.19232
2020-10-01,Gas and Other Fossil,269472.71,269.47271
2020-10-01,Hydro,36774.36,36.77436
2020-10-01,"Hydro, Bioenergy and Other Renewables",48371.0,48.371
2020-10-01,Nuclear,118724.95999999999,118.72496
2020-10-01,Other Fossil,6280.39,6.280390000000001
2020-10-01,Other Renewables,2940.61,2.94061
2020-10-01,Renewables,126812.21,126.81221000000001
2020-10-01,Solar,20786.58,20.78658
2020-10-01,Total Generation,634922.86,634.92286
2020-10-01,Wind,57654.63,57.65463
2020-10-01,Wind and Solar,78441.20999999999,78.44121
2020-11-01,Bioenergy,8808.1,8.8081
2020-11-01,Clean,259679.77,259.67976999999996
2020-11-01,Coal,122668.69,122.66869
2020-11-01,Fossil,348761.37,348.76137
2020-11-01,Gas,219930.91,219.93091
2020-11-01,Gas and Other Fossil,226092.69,226.09269
2020-11-01,Hydro,41046.88,41.046879999999994
2020-11-01,"Hydro, Bioenergy and Other Renewables",52990.79,52.990790000000004
2020-11-01,Nuclear,123519.96,123.51996000000001
2020-11-01,Other Fossil,6161.78,6.161779999999999
2020-11-01,Other Renewables,3135.81,3.1358099999999998
2020-11-01,Renewables,136159.81,136.15981
2020-11-01,Solar,16902.47,16.90247
2020-11-01,Total Generation,608441.15,608.44115
2020-11-01,Wind,66266.55,66.26655000000001
2020-11-01,Wind and Solar,83169.02,83.16902
2020-12-01,Bioenergy,9396.6,9.396600000000001
2020-12-01,Clean,273767.32,273.76732
2020-12-01,Coal,157469.88,157.46988000000002
2020-12-01,Fossil,420192.33,420.19233
2020-12-01,Gas,256015.19,256.01519
2020-12-01,Gas and Other Fossil,262722.45,262.72245000000004
2020-12-01,Hydro,42280.65,42.28065
2020-12-01,"Hydro, Bioenergy and Other Renewables",54835.9,54.8359
2020-12-01,Nuclear,139741.94,139.74194
2020-12-01,Other Fossil,6707.26,6.70726
2020-12-01,Other Renewables,3158.65,3.15865
2020-12-01,Renewables,134025.38,134.02538
2020-12-01,Solar,15161.310000000001,15.161310000000002
2020-12-01,Total Generation,693959.65,693.95965
2020-12-01,Wind,64028.17,64.02817
2020-12-01,Wind and Solar,79189.48,79.18947999999999
2021-01-01,Bioenergy,9647.72,9.64772
2021-01-01,Clean,281259.49,281.25948999999997
2021-01-01,Coal,162790.63,162.79063
2021-01-01,Fossil,423064.61,423.06460999999996
2021-01-01,Gas,253735.31,253.73531
2021-01-01,Gas and Other Fossil,260273.98,260.27398
2021-01-01,Hydro,48271.409999999996,48.271409999999996
2021-01-01,"Hydro, Bioenergy and Other Renewables",61022.75,61.02275
2021-01-01,Nuclear,143464.92,143.46492
2021-01-01,Other Fossil,6538.67,6.53867
2021-01-01,Other Renewables,3103.62,3.10362
2021-01-01,Renewables,137794.56999999998,137.79456999999996
2021-01-01,Solar,16640.76,16.640759999999997
2021-01-01,Total Generation,704324.1,704.3240999999999
2021-01-01,Wind,60131.06,60.13106
2021-01-01,Wind and Solar,76771.81999999999,76.77181999999999
2021-02-01,Bioenergy,8516.220000000001,8.51622
2021-02-01,Clean,248798.97,248.79897
2021-02-01,Coal,175230.16,175.23016
2021-02-01,Fossil,405224.89,405.22489
2021-02-01,Gas,223015.33,223.01532999999998
2021-02-01,Gas and Other Fossil,229994.74000000002,229.99474
2021-02-01,Hydro,39422.92999999999,39.422929999999994
2021-02-01,"Hydro, Bioenergy and Other Renewables",50880.340000000004,50.880340000000004
2021-02-01,Nuclear,125908.33,125.90833
2021-02-01,Other Fossil,6979.41,6.97941
2021-02-01,Other Renewables,2941.19,2.94119
2021-02-01,Renewables,122890.64,122.89064
2021-02-01,Solar,18562.11,18.56211
2021-02-01,Total Generation,654023.87,654.02387
2021-02-01,Wind,53448.19,53.448190000000004
2021-02-01,Wind and Solar,72010.3,72.0103
2021-03-01,Bioenergy,9364.49,9.36449
2021-03-01,Clean,287016.57,287.01657
2021-03-01,Coal,124109.22,124.10922000000001
2021-03-01,Fossil,344678.66000000003,344.67866000000004
2021-03-01,Gas,214737.6,214.73760000000001
2021-03-01,Gas and Other Fossil,220569.44,220.56944000000001
2021-03-01,Hydro,41969.689999999995,41.96968999999999
2021-03-01,"Hydro, Bioenergy and Other Renewables",54236.439999999995,54.236439999999995
2021-03-01,Nuclear,127416.49,127.41649000000001
2021-03-01,Other Fossil,5831.84,5.831840000000001
2021-03-01,Other Renewables,2902.26,2.90226
2021-03-01,Renewables,159600.09,159.60009
2021-03-01,Solar,26937.7,26.9377
2021-03-01,Total Generation,631695.24,631.69524
2021-03-01,Wind,78425.95,78.42595
2021-03-01,Wind and Solar,105363.65,105.36364999999999
2021-04-01,Bioenergy,8500.99,8.50099
2021-04-01,Clean,267362.45,267.36245
2021-04-01,Coal,108234.97,108.23497
2021-04-01,Fossil,329452.88,329.45288
2021-04-01,Gas,215457.72,215.45772
2021-04-01,Gas and Other Fossil,221217.90000000002,221.21790000000001
2021-04-01,Hydro,38383.24,38.38324
2021-04-01,"Hydro, Bioenergy and Other Renewables",49820.22,49.82022
2021-04-01,Nuclear,114184.05,114.18405
2021-04-01,Other Fossil,5760.179999999999,5.760179999999999
2021-04-01,Other Renewables,2935.99,2.93599
2021-04-01,Renewables,153178.40000000002,153.1784
2021-04-01,Solar,31030.1,31.030099999999997
2021-04-01,Total Generation,596815.32,596.8153199999999
2021-04-01,Wind,72328.08,72.32808
2021-04-01,Wind and Solar,103358.18000000001,103.35818
2021-05-01,Bioenergy,8961.09,8.96109
2021-05-01,Clean,287244.16000000003,287.24416
2021-05-01,Coal,128035.85,128.03585
2021-05-01,Fossil,364151.57,364.15157
2021-05-01,Gas,230058.43999999997,230.05843999999996
2021-05-01,Gas and Other Fossil,236115.71,236.11570999999998
2021-05-01,Hydro,45785.54,45.78554
2021-05-01,"Hydro, Bioenergy and Other Renewables",57798.31,57.79831
2021-05-01,Nuclear,126788.22,126.78822
2021-05-01,Other Fossil,6057.27,6.057270000000001
2021-05-01,Other Renewables,3051.68,3.0516799999999997
2021-05-01,Renewables,160455.94,160.45594
2021-05-01,Solar,35066.689999999995,35.066689999999994
2021-05-01,Total Generation,651395.72,651.39572
2021-05-01,Wind,67590.94,67.59094
2021-05-01,Wind and Solar,102657.63,102.65763000000001
2021-06-01,Bioenergy,9114.66,9.11466
2021-06-01,Clean,278316.16000000003,278.31616
2021-06-01,Coal,174693.6,174.6936
2021-06-01,Fossil,480599.06,480.59906
2021-06-01,Gas,299615.11,299.61510999999996
2021-06-01,Gas and Other Fossil,305905.45999999996,305.90545999999995
2021-06-01,Hydro,46157.03,46.15703
2021-06-01,"Hydro, Bioenergy and Other Renewables",58183.75,58.18375
2021-06-01,Nuclear,132140.76,132.14076
2021-06-01,Other Fossil,6290.35,6.29035
2021-06-01,Other Renewables,2912.06,2.91206
2021-06-01,Renewables,146175.4,146.1754
2021-06-01,Solar,34631.28,34.63128
2021-06-01,Total Generation,758915.22,758.91522
2021-06-01,Wind,53360.369999999995,53.360369999999996
2021-06-01,Wind and Solar,87991.65000000001,87.99165
2021-07-01,Bioenergy,9489.96,9.48996
2021-07-01,Clean,271284.94000000006,271.28494000000006
2021-07-01,Coal,203336.37,203.33637
2021-07-01,Fossil,551035.6900000001,551.03569
2021-07-01,Gas,341321.41,341.32140999999996
2021-07-01,Gas and Other Fossil,347699.31,347.69931
2021-07-01,Hydro,42825.509999999995,42.825509999999994
2021-07-01,"Hydro, Bioenergy and Other Renewables",55375.8,55.375800000000005
2021-07-01,Nuclear,137663.2,137.66320000000002
2021-07-01,Other Fossil,6377.900000000001,6.3779
2021-07-01,Other Renewables,3060.33,3.06033
2021-07-01,Renewables,133621.74000000002,133.62174000000002
2021-07-01,Solar,34792.19,34.792190000000005
2021-07-01,Total Generation,822320.62,822.32062
2021-07-01,Wind,43453.75,43.45375
2021-07-01,Wind and Solar,78245.94,78.24594
2021-08-01,Bioenergy,9568.41,9.56841
2021-08-01,Clean,278818.76,278.81876
2021-08-01,Coal,203963.95,203.96395
2021-08-01,Fossil,557374.93,557.3749300000001
2021-08-01,Gas,346301.22000000003,346.30122000000006
2021-08-01,Gas and Other Fossil,353410.97000000003,353.41097
2021-08-01,Hydro,39316.81,39.31681
2021-08-01,"Hydro, Bioenergy and Other Renewables",51908.89,51.90889
2021-08-01,Nuclear,138942.67,138.94267000000002
2021-08-01,Other Fossil,7109.76,7.1097600000000005
2021-08-01,Other Renewables,3023.67,3.02367
2021-08-01,Renewables,139876.09,139.87609
2021-08-01,Solar,33808.649999999994,33.80864999999999
2021-08-01,Total Generation,836193.6900000001,836.1936900000001
2021-08-01,Wind,54158.549999999996,54.15855
2021-08-01,Wind and Solar,87967.2,87.96719999999999
2021-09-01,Bioenergy,8884.16,8.88416
2021-09-01,Clean,263353.57,263.35357
2021-09-01,Coal,158037.87,158.03787
2021-09-01,Fossil,441631.5,441.6315
2021-09-01,Gas,277065.07,277.06507
2021-09-01,Gas and Other Fossil,283593.63,283.59363
2021-09-01,Hydro,33176.84,33.17684
2021-09-01,"Hydro, Bioenergy and Other Renewables",45118.34,45.118339999999996
2021-09-01,Nuclear,129040.09,129.04009
2021-09-01,Other Fossil,6528.5599999999995,6.52856
2021-09-01,Other Renewables,3057.34,3.05734
2021-09-01,Renewables,134313.48,134.31348
2021-09-01,Solar,31192.15,31.19215
2021-09-01,Total Generation,704985.0700000001,704.9850700000001
2021-09-01,Wind,58002.99,58.00299
2021-09-01,Wind and Solar,89195.14,89.19514
2021-10-01,Bioenergy,8550.24,8.55024
2021-10-01,Clean,252416.61,252.41661
2021-10-01,Coal,125416.84999999999,125.41685
2021-10-01,Fossil,396343.27999999997,396.34328
2021-10-01,Gas,264315.77999999997,264.31577999999996
2021-10-01,Gas and Other Fossil,270926.43,270.92643
2021-10-01,Hydro,33412.33,33.412330000000004
2021-10-01,"Hydro, Bioenergy and Other Renewables",44976.92,44.97692
2021-10-01,Nuclear,116802.22,116.80222
2021-10-01,Other Fossil,6610.65,6.61065
2021-10-01,Other Renewables,3014.35,3.01435
2021-10-01,Renewables,135614.39,135.61439000000001
2021-10-01,Solar,26199.219999999998,26.199219999999997
2021-10-01,Total Generation,648759.89,648.75989
2021-10-01,Wind,64438.25,64.43825
2021-10-01,Wind and Solar,90637.47,90.63747000000001
2021-11-01,Bioenergy,8566.34,8.56634
2021-11-01,Clean,268808.36,268.80836
2021-11-01,Coal,115107.74,115.10774
2021-11-01,Fossil,366695.52,366.69552000000004
2021-11-01,Gas,245148.05,245.14804999999998
2021-11-01,Gas and Other Fossil,251587.78,251.58778
2021-11-01,Hydro,37991.53,37.99153
2021-11-01,"Hydro, Bioenergy and Other Renewables",49669.729999999996,49.669729999999994
2021-11-01,Nuclear,125498.62999999999,125.49862999999999
2021-11-01,Other Fossil,6439.7300000000005,6.439730000000001
2021-11-01,Other Renewables,3111.86,3.11186
2021-11-01,Renewables,143309.74,143.30973999999998
2021-11-01,Solar,22128.850000000002,22.128850000000003
2021-11-01,Total Generation,635503.89,635.5038900000001
2021-11-01,Wind,71511.16,71.51116
2021-11-01,Wind and Solar,93640.01000000001,93.64001
2021-12-01,Bioenergy,9340.119999999999,9.340119999999999
2021-12-01,Clean,298237.46,298.23746
2021-12-01,Coal,120297.53,120.29753
2021-12-01,Fossil,382619.47,382.61947
2021-12-01,Gas,255553.25,255.55325
2021-12-01,Gas and Other Fossil,262321.94,262.32194
2021-12-01,Hydro,46233.52,46.23352
2021-12-01,"Hydro, Bioenergy and Other Renewables",58943.99,58.94399
2021-12-01,Nuclear,141439.66999999998,141.43966999999998
2021-12-01,Other Fossil,6768.69,6.768689999999999
2021-12-01,Other Renewables,3370.35,3.3703499999999997
2021-12-01,Renewables,156797.79,156.79779000000002
2021-12-01,Solar,18143.88,18.14388
2021-12-01,Total Generation,680856.9299999999,680.8569299999999
2021-12-01,Wind,79709.92,79.70992
2021-12-01,Wind and Solar,97853.8,97.8538
2022-01-01,Bioenergy,9075.15,9.075149999999999
2022-01-01,Clean,298226.97000000003,298.22697000000005
2022-01-01,Coal,175386.22,175.38622
2022-01-01,Fossil,456727.51,456.72751
2022-01-01,Gas,270250.37,270.25037
2022-01-01,Gas and Other Fossil,281341.31,281.34131
2022-01-01,Hydro,47408.63,47.408629999999995
2022-01-01,"Hydro, Bioenergy and Other Renewables",59809.079999999994,59.809079999999994
2022-01-01,Nuclear,141153.76,141.15376
2022-01-01,Other Fossil,11090.93,11.09093
2022-01-01,Other Renewables,3325.3,3.3253000000000004
2022-01-01,Renewables,157073.21000000002,157.07321000000002
2022-01-01,Solar,22419.890000000003,22.419890000000002
2022-01-01,Total Generation,754954.49,754.95449
2022-01-01,Wind,74844.24,74.84424
2022-01-01,Wind and Solar,97264.13,97.26413000000001
2022-02-01,Bioenergy,8405.449999999999,8.405449999999998
2022-02-01,Clean,277570.13,277.57013
2022-02-01,Coal,142079.91,142.07991
2022-02-01,Fossil,378859.07,378.85907000000003
2022-02-01,Gas,230268.33,230.26833
2022-02-01,Gas and Other Fossil,236779.15,236.77915
2022-02-01,Hydro,41816.62,41.81662
2022-02-01,"Hydro, Bioenergy and Other Renewables",53053.19,53.05319
2022-02-01,Nuclear,123704.37,123.70437
2022-02-01,Other Fossil,6510.82,6.51082
2022-02-01,Other Renewables,2831.12,2.83112
2022-02-01,Renewables,153865.76,153.86576000000002
2022-02-01,Solar,25510.6,25.5106
2022-02-01,Total Generation,656429.1900000001,656.4291900000001
2022-02-01,Wind,75301.97,75.30197
2022-02-01,Wind and Solar,100812.57,100.81257000000001
2022-03-01,Bioenergy,8719.98,8.71998
2022-03-01,Clean,305949.35,305.94935
2022-03-01,Coal,122323.95999999999,122.32395999999999
2022-03-01,Fossil,354191.81,354.19181
2022-03-01,Gas,225500.62,225.50062
2022-03-01,Gas and Other Fossil,231867.85,231.86785
2022-03-01,Hydro,48237.81,48.237809999999996
2022-03-01,"Hydro, Bioenergy and Other Renewables",59906.32,59.90632
2022-03-01,Nuclear,126307.41,126.30741
2022-03-01,Other Fossil,6367.23,6.367229999999999
2022-03-01,Other Renewables,2948.5299999999997,2.94853
2022-03-01,Renewables,179641.94,179.64194
2022-03-01,Solar,33656.159999999996,33.65615999999999
2022-03-01,Total Generation,660141.16,660.14116
2022-03-01,Wind,86079.46,86.07946000000001
2022-03-01,Wind and Solar,119735.62,119.73562
2022-04-01,Bioenergy,8156.75,8.15675
2022-04-01,Clean,291743.78,291.74378
2022-04-01,Coal,110938.68,110.93867999999999
2022-04-01,Fossil,328204.02999999997,328.20403
2022-04-01,Gas,211442.02000000002,211.44202
2022-04-01,Gas and Other Fossil,217265.34,217.26534
2022-04-01,Hydro,39601.22,39.60122
2022-04-01,"Hydro, Bioenergy and Other Renewables",50644.12,50.64412
2022-04-01,Nuclear,110579.08,110.57908
2022-04-01,Other Fossil,5823.320000000001,5.823320000000001
2022-04-01,Other Renewables,2886.15,2.88615
2022-04-01,Renewables,181164.69999999998,181.16469999999998
2022-04-01,Solar,38168.8,38.168800000000005
2022-04-01,Total Generation,619947.7999999999,619.9477999999999
2022-04-01,Wind,92351.78,92.35178
2022-04-01,Wind and Solar,130520.58,130.52058
2022-05-01,Bioenergy,8551.52,8.55152
2022-05-01,Clean,311068.46,311.06846
2022-05-01,Coal,125401.04999999999,125.40104999999998
2022-05-01,Fossil,386503.28,386.50328
2022-05-01,Gas,254669.19999999998,254.6692
2022-05-01,Gas and Other Fossil,261102.23,261.10223
2022-05-01,Hydro,45784.049999999996,45.78404999999999
2022-05-01,"Hydro, Bioenergy and Other Renewables",57304.01,57.304010000000005
2022-05-01,Nuclear,126763.26999999999,126.76326999999999
2022-05-01,Other Fossil,6433.03,6.43303
2022-05-01,Other Renewables,2968.44,2.96844
2022-05-01,Renewables,184305.19,184.30519
2022-05-01,Solar,42736.31,42.736309999999996
2022-05-01,Total Generation,697571.74,697.57174
2022-05-01,Wind,84264.87,84.26487
2022-05-01,Wind and Solar,127001.18000000001,127.00118
2022-06-01,Bioenergy,8834.86,8.83486
2022-06-01,Clean,306086.94,306.08694
2022-06-01,Coal,147241.38999999998,147.24139
2022-06-01,Fossil,465285.82,465.28582
2022-06-01,Gas,311594.46,311.59446
2022-06-01,Gas and Other Fossil,318044.44,318.04444
2022-06-01,Hydro,50797.450000000004,50.797450000000005
2022-06-01,"Hydro, Bioenergy and Other Renewables",62516.299999999996,62.516299999999994
2022-06-01,Nuclear,131430.87,131.43087
2022-06-01,Other Fossil,6449.97,6.44997
2022-06-01,Other Renewables,2883.99,2.88399
2022-06-01,Renewables,174656.06,174.65606
2022-06-01,Solar,44587.49,44.587489999999995
2022-06-01,Total Generation,771372.75,771.37275
2022-06-01,Wind,67552.27,67.55227000000001
2022-06-01,Wind and Solar,112139.76000000001,112.13976000000001
2022-07-01,Bioenergy,9364.21,9.36421
2022-07-01,Clean,301102.5,301.1025
2022-07-01,Coal,173024.37,173.02437
2022-07-01,Fossil,558718.5800000001,558.7185800000001
2022-07-01,Gas,378687.58999999997,378.68758999999994
2022-07-01,Gas and Other Fossil,385694.2,385.6942
2022-07-01,Hydro,47598.049999999996,47.59804999999999
2022-07-01,"Hydro, Bioenergy and Other Renewables",59991.03,59.99103
2022-07-01,Nuclear,137713.85,137.71385
2022-07-01,Other Fossil,7006.61,7.006609999999999
2022-07-01,Other Renewables,3028.77,3.02877
2022-07-01,Renewables,163388.64,163.38864
2022-07-01,Solar,44428.29,44.428290000000004
2022-07-01,Total Generation,859821.06,859.8210600000001
2022-07-01,Wind,58969.32,58.969319999999996
2022-07-01,Wind and Solar,103397.61,103.39761
2022-08-01,Bioenergy,9170.0,9.17
2022-08-01,Clean,281874.18,281.87417999999997
2022-08-01,Coal,170637.66,170.63766
2022-08-01,Fossil,555672.9600000001,555.6729600000001
2022-08-01,Gas,378367.68000000005,378.36768000000006
2022-08-01,Gas and Other Fossil,385035.31,385.03531
2022-08-01,Hydro,40986.67,40.98667
2022-08-01,"Hydro, Bioenergy and Other Renewables",53213.5,53.2135
2022-08-01,Nuclear,137793.84,137.79384
2022-08-01,Other Fossil,6667.63,6.66763
2022-08-01,Other Renewables,3056.8300000000004,3.0568300000000006
2022-08-01,Renewables,144080.34,144.08034
2022-08-01,Solar,41416.37,41.41637
2022-08-01,Total Generation,837547.1499999999,837.5471499999999
2022-08-01,Wind,49450.47,49.45047
2022-08-01,Wind and Solar,90866.84,90.86684
2022-09-01,Bioenergy,8358.25,8.35825
2022-09-01,Clean,264001.82,264.00182
2022-09-01,Coal,130165.19,130.16519
2022-09-01,Fossil,450686.55,450.68655
2022-09-01,Gas,314351.66,314.35166
2022-09-01,Gas and Other Fossil,320521.35,320.52135
2022-09-01,Hydro,32856.369999999995,32.85637
2022-09-01,"Hydro, Bioenergy and Other Renewables",44191.78,44.19178
2022-09-01,Nuclear,127466.37,127.46637
2022-09-01,Other Fossil,6169.69,6.169689999999999
2022-09-01,Other Renewables,2977.16,2.97716
2022-09-01,Renewables,136535.45,136.53545000000003
2022-09-01,Solar,37676.67,37.67667
2022-09-01,Total Generation,714688.36,714.68836
2022-09-01,Wind,54667.0,54.667
2022-09-01,Wind and Solar,92343.67,92.34367
2022-10-01,Bioenergy,7985.39,7.985390000000001
2022-10-01,Clean,256146.69,256.14669
2022-10-01,Coal,108756.76,108.75676
2022-10-01,Fossil,382478.47000000003,382.47847
2022-10-01,Gas,267431.00999999995,267.43100999999996
2022-10-01,Gas and Other Fossil,273721.71,273.72171000000003
2022-10-01,Hydro,27866.14,27.866139999999998
2022-10-01,"Hydro, Bioenergy and Other Renewables",38811.85,38.81185
2022-10-01,Nuclear,117890.75,117.89075
2022-10-01,Other Fossil,6290.7,6.2907
2022-10-01,Other Renewables,2960.32,2.9603200000000003
2022-10-01,Renewables,138255.93999999997,138.25593999999998
2022-10-01,Solar,33947.549999999996,33.94754999999999
2022-10-01,Total Generation,638625.16,638.62516
2022-10-01,Wind,65496.54,65.49654
2022-10-01,Wind and Solar,99444.09000000001,99.44409000000002
2022-11-01,Bioenergy,8366.51,8.36651
2022-11-01,Clean,277680.02,277.68002
2022-11-01,Coal,112999.82,112.99982000000001
2022-11-01,Fossil,374594.55,374.59454999999997
2022-11-01,Gas,255552.94,255.55294
2022-11-01,Gas and Other Fossil,261594.74,261.59474
2022-11-01,Hydro,34806.02,34.80602
2022-11-01,"Hydro, Bioenergy and Other Renewables",46299.62,46.299620000000004
2022-11-01,Nuclear,124082.57,124.08257
2022-11-01,Other Fossil,6041.8,6.0418
2022-11-01,Other Renewables,3127.09,3.12709
2022-11-01,Renewables,153597.44,153.59744
2022-11-01,Solar,24894.46,24.89446
2022-11-01,Total Generation,652274.5700000001,652.27457
2022-11-01,Wind,82403.36,82.40336
2022-11-01,Wind and Solar,107297.81999999999,107.29781999999999
2022-12-01,Bioenergy,8705.76,8.70576
2022-12-01,Clean,288321.77999999997,288.32178
2022-12-01,Coal,147031.05000000002,147.03105000000002
2022-12-01,Fossil,439868.85,439.86884999999995
2022-12-01,Gas,281799.77,281.79977
2022-12-01,Gas and Other Fossil,292837.79,292.83779
2022-12-01,Hydro,39762.5,39.7625
2022-12-01,"Hydro, Bioenergy and Other Renewables",51793.87,51.793870000000005
2022-12-01,Nuclear,138188.3,138.1883
2022-12-01,Other Fossil,11038.03,11.038030000000001
2022-12-01,Other Renewables,3325.61,3.32561
2022-12-01,Renewables,150133.49,150.13349
2022-12-01,Solar,20972.69,20.97269
2022-12-01,Total Generation,728190.64,728.19064
2022-12-01,Wind,77366.93,77.36693
2022-12-01,Wind and Solar,98339.62,98.33962
2023-01-01,Bioenergy,8921.550000000001,8.921550000000002
2023-01-01,Clean,299885.85,299.88585
2023-01-01,Coal,122824.67,122.82467
2023-01-01,Fossil,405004.74000000005,405.00474
2023-01-01,Gas,275938.35000000003,275.93835
2023-01-01,Gas and Other Fossil,282180.06,282.18006
2023-01-01,Hydro,43337.310000000005,43.33731
2023-01-01,"Hydro, Bioenergy and Other Renewables",55751.4,55.751400000000004
2023-01-01,Nuclear,141740.17,141.74017
2023-01-01,Other Fossil,6241.72,6.24172
2023-01-01,Other Renewables,3492.54,3.49254
2023-01-01,Renewables,158145.68,158.14568
2023-01-01,Solar,23962.0,23.962
2023-01-01,Total Generation,704890.59,704.89059
2023-01-01,Wind,78432.28,78.43228
2023-01-01,Wind and Solar,102394.28,102.39428
2023-02-01,Bioenergy,7774.5199999999995,7.77452
2023-02-01,Clean,280507.75,280.50775
2023-02-01,Coal,93124.15,93.12415
2023-02-01,Fossil,347678.92,347.67892
2023-02-01,Gas,248447.93,248.44792999999999
2023-02-01,Gas and Other Fossil,254554.77000000002,254.55477000000002
2023-02-01,Hydro,36439.67,36.43967
2023-02-01,"Hydro, Bioenergy and Other Renewables",47200.29,47.20029
2023-02-01,Nuclear,121613.73000000001,121.61373
2023-02-01,Other Fossil,6106.84,6.10684
2023-02-01,Other Renewables,2986.1,2.9861
2023-02-01,Renewables,158894.03,158.89403
2023-02-01,Solar,27316.72,27.31672
2023-02-01,Total Generation,628186.6799999999,628.1866799999999
2023-02-01,Wind,84377.02,84.37702
2023-02-01,Wind and Solar,111693.74,111.69374
2023-03-01,Bioenergy,7873.49,7.873489999999999
2023-03-01,Clean,301433.36,301.43336
2023-03-01,Coal,100319.8,100.3198
2023-03-01,Fossil,371310.02,371.31002
2023-03-01,Gas,264960.09,264.96009000000004
2023-03-01,Gas and Other Fossil,270990.22000000003,270.99022
2023-03-01,Hydro,39347.29,39.34729
2023-03-01,"Hydro, Bioenergy and Other Renewables",50315.93,50.31593
2023-03-01,Nuclear,125640.9,125.64089999999999
2023-03-01,Other Fossil,6030.13,6.03013
2023-03-01,Other Renewables,3095.15,3.0951500000000003
2023-03-01,Renewables,175792.46,175.79246
2023-03-01,Solar,36309.35,36.30935
2023-03-01,Total Generation,672743.38,672.74338
2023-03-01,Wind,89167.18000000001,89.16718
2023-03-01,Wind and Solar,125476.53,125.47653
2023-04-01,Bioenergy,6980.37,6.98037
2023-04-01,Clean,286923.17,286.92316999999997
2023-04-01,Coal,80482.96,80.48296
2023-04-01,Fossil,326809.28,326.80928
2023-04-01,Gas,241174.44,241.17444
